gen;best;worst;mean;median;variance;std_dev;diversity
1;8;31;19.47899999999999;20.0;10.636195195195192;3.261318015035515;0.3753089074552254
2;8;31;19.362000000000002;19.0;10.759715715715718;3.280200560288306;0.3756517696915667
3;8;29;19.370000000000008;19.0;10.101201201201201;3.178238694812144;0.371628752987154
4;8;29;19.126000000000005;19.0;10.388512512512511;3.223121547896156;0.37252496913407973
5;8;28;18.962999999999997;19.0;9.599230230230233;3.098262453413241;0.3677170307822194
6;6;28;18.949000000000012;19.0;8.869268268268272;2.9781316740984223;0.36128392754380906
7;6;31;19.217000000000017;19.0;9.453364364364369;3.0746323949968994;0.36489616641068223
8;6;30;18.933999999999987;19.0;10.193837837837833;3.192779014876826;0.3713969590276212
9;6;27;19.014;19.0;8.716520520520518;2.952375403047607;0.3600445927111758
10;6;30;19.07200000000001;19.0;10.114930930930926;3.1803979202186206;0.37152537342358377
11;6;28;18.96000000000002;19.0;9.624024024024019;3.1022611147393797;0.3675187294558338
12;6;29;18.84200000000001;19.0;9.31835435435436;3.0525979680191035;0.3640632393450449
13;6;27;18.795;19.0;9.410385385385386;3.0676351454150126;0.3659355889860977
14;6;29;18.736;19.0;9.373677677677684;3.0616462365331634;0.3644313707188072
15;6;30;18.694999999999993;19.0;9.95793293293293;3.1556192629867326;0.3703414238131712
16;6;28;18.79800000000002;19.0;9.518714714714717;3.085241435400918;0.36671783737815
17;6;30;18.728999999999978;19.0;10.856415415415416;3.2949074972471406;0.37534077549273
18;6;29;18.605999999999984;19.0;9.768532532532538;3.1254651705838183;0.3687825727835261
19;6;30;18.820000000000014;19.0;8.307907907907909;2.882344168885442;0.3564115660046074
20;6;28;18.617999999999988;19.0;9.407483483483498;3.067162122138883;0.36577648823493625
21;6;27;18.726999999999983;19.0;9.88235335335335;3.1436210575311634;0.3694955442945614
22;6;29;18.771000000000015;19.0;9.728287287287287;3.119020244770349;0.368302482664971
23;6;29;18.830999999999985;19.0;10.0604994994995;3.171829046386249;0.3711784637591293
24;6;29;18.83399999999999;19.0;9.0494934934935;3.008237605890449;0.3621436205660842
25;6;29;18.84199999999998;19.0;10.07711311311311;3.174446898770416;0.370972134960786
26;6;30;18.769000000000002;19.0;10.512151151151151;3.242244770394603;0.3735706151373336
27;6;29;18.94499999999998;19.0;9.809784784784787;3.1320575960197137;0.3683780450847563
28;6;28;18.704999999999984;19.0;10.246221221221225;3.2009719182181566;0.3719498098609614
29;6;29;18.841;19.0;9.98370270270271;3.159699780470086;0.3703067194730849
30;6;28;18.69899999999999;19.0;9.7061051051051;3.115462261865019;0.3686799176687381
31;6;28;18.717999999999993;19.0;9.059535535535533;3.0099062336783073;0.3625797788704357
32;6;27;18.78700000000002;19.0;9.827458458458457;3.1348777421868395;0.36844248009423797
33;6;29;18.626999999999985;19.0;10.572443443443449;3.2515294006733892;0.375209940156455
34;6;29;18.768000000000004;19.0;9.996172172172171;3.1616723695177797;0.3705773962271148
35;6;28;18.741999999999983;19.0;9.47491091091091;3.0781343230780087;0.36623586837168165
36;6;29;18.751000000000023;19.0;10.005004004004011;3.1630687637172876;0.37074754346952365
37;6;30;18.753000000000004;19.0;10.414405405405397;3.2271357897376114;0.37365398552159795
38;6;29;18.648;19.0;10.348444444444448;3.216899818838698;0.37253399743117327
39;6;29;18.55499999999998;19.0;9.226201201201205;3.0374662469237754;0.36412873160410175
40;6;29;18.66899999999997;19.0;10.337776776776774;3.215241324811681;0.37235935548517735
41;6;27;18.636999999999993;19.0;9.977208208208216;3.1586719057553627;0.36967849428764643
42;6;28;18.62300000000003;19.0;9.848719719719718;3.138266993058385;0.36984854138344864
43;6;29;18.578999999999997;18.0;10.636395395395395;3.2613487080340544;0.3750265029274322
44;6;28;18.473;18.0;10.225496496496504;3.1977330245810864;0.37078499274684407
45;6;28;18.653000000000013;19.0;9.516107107107102;3.084818812686914;0.3669466106219191
46;6;29;18.46299999999999;19.0;9.690321321321319;3.112928094466899;0.3675799160115224
47;6;29;18.56299999999999;18.5;9.595626626626634;3.097680846476382;0.3672675823828974
48;6;28;18.65200000000001;19.0;8.78367967967968;2.963727328834365;0.3603335862932898
49;6;27;18.68100000000001;19.0;9.690929929929927;3.1130258479379718;0.36774452655703055
50;6;27;18.79500000000003;19.0;8.871846846846848;2.9785645614703147;0.3607557370367241
51;6;28;18.515000000000004;19.0;10.127902902902903;3.1824366298330125;0.3711109467925228
52;6;28;18.66500000000001;19.0;9.71248748748749;3.1164864009790723;0.3679029177877236
53;6;28;18.76300000000003;19.0;9.370201201201203;3.061078437610053;0.3655916516505644
54;6;29;18.878000000000018;19.0;10.025141141141146;3.1662503282496703;0.37048973023025444
55;6;31;18.619000000000028;19.0;8.960799799799798;2.993459503617812;0.36161829699918885
56;6;29;18.699000000000016;19.0;9.351750750750758;3.0580632352439605;0.3660149618757453
57;5;27;18.79399999999999;19.0;9.513077077077082;3.084327653975349;0.36574625525396337
58;5;27;18.79800000000002;19.0;9.991187187187185;3.160883924978452;0.37039058110556217
59;5;30;18.97499999999998;19.0;10.709084084084088;3.2724736949415023;0.3739797292229683
60;5;29;19.152000000000008;19.0;9.912808808808807;3.1484613398942676;0.3689166011018613
61;5;29;18.94199999999999;19.0;9.778414414414419;3.127045636765543;0.3682665929100125
62;5;28;18.781000000000024;19.0;9.226265265265267;3.037476792547602;0.3642227656112792
63;5;30;18.912;19.0;10.530786786786777;3.2451173764267414;0.3737381338107927
64;5;29;18.779999999999983;19.0;9.827427427427416;3.1348727928621627;0.3684858509060471
65;5;28;18.814000000000043;19.0;9.697101101101099;3.1140168755324846;0.36822205306309624
66;5;28;18.879999999999953;19.0;10.35795795795796;3.218378156456752;0.372164826696855
67;5;28;18.810000000000002;19.0;9.799699699699696;3.1304472044261815;0.36827426776073985
68;5;30;18.733000000000004;19.0;9.499210210210201;3.082078877999426;0.3657603350440389
69;5;30;18.981000000000023;19.0;10.415054054054051;3.227236287298166;0.37320737160554884
70;5;28;18.751999999999992;19.0;10.168664664664664;3.188834373978157;0.37152839593893383
71;5;29;18.708999999999968;19.0;10.514833833833842;3.242658451615563;0.37422922311214024
72;5;28;18.778999999999986;19.0;9.854013013013027;3.1391102263241772;0.36835743689299555
73;5;29;18.749000000000017;19.0;9.461460460460463;3.075948709010029;0.36586768730979463
74;5;28;18.816000000000003;19.0;9.253397397397404;3.041939742565162;0.3648428949370925
75;5;28;18.896;19.0;9.252436436436435;3.0417817864594485;0.3651371883718187
76;5;29;18.806000000000015;19.0;10.130494494494506;3.1828437747546623;0.37050544105998046
77;5;29;18.852;19.0;9.381477477477471;3.0629197634736487;0.36581597042127545
78;5;27;18.91900000000001;19.0;9.838277277277287;3.1366028242793647;0.368184340844463
79;5;28;18.757999999999985;19.0;10.171607607607607;3.1892957855312836;0.37094377730544104
80;5;29;18.768999999999995;19.0;9.595234234234232;3.097617509350409;0.3669200014979529
81;5;29;18.798999999999996;19.0;8.85745645645645;2.9761479224757044;0.36008097685542256
82;5;29;18.68000000000003;19.0;9.769369369369379;3.1255990416829507;0.3679369895401304
83;5;28;18.724000000000018;19.0;9.877701701701712;3.1428811147896942;0.3695430584868851
84;5;28;18.750999999999994;19.0;9.684683683683678;3.1120224426703094;0.3668731159042436
85;5;28;18.509999999999994;18.0;9.63153153153153;3.103470884595428;0.3674030720660194
86;5;27;18.683999999999997;19.0;9.23537937937939;3.038976699380795;0.364244379023719
87;5;27;18.808999999999994;19.0;10.132651651651647;3.183182629327392;0.37071411474979526
88;5;28;18.625000000000025;19.0;10.500875875875876;3.2405054969673905;0.37198789167594737
89;5;27;18.780000000000012;19.0;9.144744744744747;3.0240279007880777;0.3635371279001707
90;5;29;18.76299999999998;19.0;9.382213213213221;3.0630398647770196;0.36463557103344724
91;5;28;18.668000000000003;19.0;9.563339339339345;3.0924649293628774;0.36687296818346077
92;5;30;18.80599999999999;19.0;9.786150150150146;3.128282300264819;0.36874564974547247
93;5;29;18.746999999999986;19.0;10.077068068068057;3.174439803818629;0.37089071285502945
94;5;28;18.79700000000003;19.0;10.035826826826824;3.167937314219905;0.37059760854742674
95;5;28;18.70299999999999;19.0;9.926717717717715;3.150669407874732;0.36875725486663735
96;5;28;18.874999999999957;19.0;8.956331331331334;2.992713038587451;0.36191216058903236
97;5;29;18.790999999999983;19.0;9.781100100100101;3.127475035887593;0.36831510542211693
98;5;27;18.857;19.0;9.902453453453456;3.1468163997051777;0.36886500843051906
99;5;28;18.770999999999965;19.0;9.646205205205208;3.1058340595088474;0.367796940434467
100;5;28;18.975;19.0;9.499874874874877;3.0821867034420345;0.36596225812955385
101;5;28;18.759000000000032;19.0;9.662581581581584;3.108469330970081;0.36810108971330074
102;5;27;18.792999999999992;19.0;9.11126226226226;3.0184867503870643;0.36295673111948684
103;5;28;18.831000000000007;19.0;9.057496496496485;3.0095674932615295;0.36290140681109606
104;5;30;18.964999999999982;19.0;9.66544044044043;3.1089291468993676;0.3676475678921036
105;5;31;18.954999999999995;19.0;9.536511511511517;3.0881242707364476;0.3664346127507615
106;5;28;18.884000000000025;19.0;9.664208208208203;3.1087309642695367;0.36817315526255634
107;5;28;18.766999999999975;19.0;9.007718718718714;3.0012861774110635;0.36300153329796997
108;5;28;18.719;19.0;10.366405405405404;3.2196902654456383;0.37214407817021494
109;5;29;18.719000000000005;19.0;9.998037037037037;3.1619672732394046;0.37046561804461664
110;5;29;18.848999999999972;19.0;10.995194194194196;3.3159002087207323;0.3766513301113389
111;5;29;18.848999999999986;19.0;10.110309309309311;3.1796712580562967;0.37097308421106895
112;5;29;18.843999999999983;19.0;9.75942342342342;3.124007590167383;0.36775934888171935
113;5;27;18.814;19.0;9.993397397397395;3.1612335246541647;0.3696745984171622
