gen;best;worst;mean;median;variance;std_dev;diversity
1;9;30;19.68699999999997;20.0;9.52255355355356;3.0858635020936296;0.36694081914514554
2;9;28;19.54700000000002;20.0;9.807598598598593;3.1317085749792546;0.36894686396223847
3;11;28;19.471000000000004;20.0;9.254413413413406;3.042106739319547;0.3647170649929822
4;9;29;19.49700000000001;20.0;10.036027027027032;3.167968911941377;0.3705782126648391
5;10;29;19.306000000000036;19.0;10.80717117117117;3.2874262229244278;0.37565590109666913
6;7;29;19.267999999999983;19.0;10.520696696696694;3.2435623466640338;0.3735991476703772
7;10;29;19.268999999999977;19.0;10.12876776776776;3.182572507857089;0.3716125866301705
8;10;29;19.068;19.0;9.288664664664665;3.0477310682973107;0.36471455266175473
9;10;29;19.16699999999997;19.0;9.474585585585587;3.0780814780615517;0.36679242745802293
10;8;30;18.99600000000001;19.0;10.050034034034033;3.170178864675309;0.3713044029433183
11;9;30;19.129999999999992;19.0;9.888988988988988;3.1446762931960084;0.36968733531203357
12;9;28;19.072999999999993;19.0;10.20587687687688;3.1946638128098677;0.3718835963595984
13;10;30;19.100000000000023;19.0;9.499499499499507;3.0821258085126093;0.36661447190016516
14;9;27;19.277999999999967;19.0;9.766482482482475;3.125137194185637;0.3688918766295186
15;10;28;19.04099999999999;19.0;9.961280280280276;3.156149597259337;0.37024684241502465
16;8;29;19.058999999999997;19.0;9.460979979979983;3.07587060520757;0.365410229802166
17;8;27;19.000000000000014;19.0;10.556556556556563;3.2490854954212214;0.3738002884535465
18;9;31;19.110999999999983;19.0;9.606285285285281;3.0994007945545348;0.36729283779668365
19;10;28;19.02600000000002;19.0;8.920244244244246;2.9866777938445663;0.3618029375138589
20;8;30;19.22800000000001;19.0;9.949965965965971;3.154356664355819;0.36922235942919485
21;10;28;19.330000000000027;19.0;9.570670670670669;3.0936500562718257;0.36711717156962154
22;10;30;19.250000000000014;19.0;9.238738738738743;3.0395293613878356;0.3645038398868483
23;10;28;19.303;19.0;9.372563563563569;3.061464284221452;0.36583193735412656
24;10;29;19.09099999999999;19.0;9.159878878878876;3.0265291802457277;0.364097739537326
25;9;29;19.02000000000002;19.0;9.659259259259265;3.10793488658615;0.3676545433495241
26;7;29;18.88400000000002;19.0;9.844388388388383;3.137576833862142;0.3697821681818752
27;9;30;19.06399999999999;19.0;9.637541541541545;3.1044390059303058;0.3672078553457152
28;7;29;19.274999999999974;19.0;9.9232982982983;3.150126711467064;0.36997115890789495
29;7;30;19.248999999999988;19.0;9.932931931931938;3.151655427221056;0.3692520786922684
30;7;31;19.172999999999973;19.0;10.17324424424425;3.1895523579719223;0.3714354314972371
31;8;28;19.226999999999983;19.0;10.013484484484485;3.164409026103371;0.37092113226371726
32;9;29;19.343000000000004;19.0;9.99134234234235;3.1609084678842487;0.37055262283662016
33;9;29;19.570999999999977;20.0;9.090049049049055;3.01497082059662;0.36358647330056004
34;10;29;19.226000000000028;19.0;8.921845845845839;2.986945906079626;0.3620575476862455
35;10;29;19.361;19.0;9.374053053053046;3.0617075387850234;0.3659795979694111
36;10;31;19.366;19.0;9.859903903903904;3.1400483919684907;0.36978750696023865
37;9;29;19.439000000000004;19.0;9.715994994994999;3.1170490844699574;0.36797625071775836
38;9;30;19.43899999999999;19.0;8.847126126126124;2.9744118958419534;0.36016706990558295
39;9;29;19.215999999999994;19.0;9.334678678678676;3.055270639187088;0.365337973291482
40;10;28;19.302999999999997;19.0;9.552743743743742;3.090751323504326;0.3671738278881231
41;10;30;19.174000000000035;19.0;9.891615615615613;3.1450938961524844;0.36904985582699656
42;10;28;19.287000000000003;19.0;9.390021021021013;3.064314119182466;0.36613926414095505
43;8;28;19.132999999999974;19.0;9.76507607607607;3.1249121709379404;0.36889720566342854
44;8;29;19.095;19.0;9.179154154154157;3.0297118929287907;0.36394331310823824
45;9;29;19.23899999999996;19.0;10.378257257257262;3.2215302663885157;0.37278661483856007
46;9;28;19.122000000000025;19.0;9.542658658658661;3.089119398576018;0.3676210617812628
47;11;29;19.153999999999993;19.0;9.433717717717725;3.0714357746366314;0.3665960277869848
48;9;29;19.20500000000001;19.0;10.131106106106108;3.1829398527314505;0.37197370968814897
49;10;29;19.294000000000015;19.0;9.18474874874875;3.0306350405069806;0.3648211158597235
50;8;30;19.177000000000003;19.0;9.999670670670666;3.1622255882006054;0.37030566010856736
51;6;28;19.03700000000002;19.0;9.591222222222218;3.0969698452232657;0.3676215095112768
52;6;31;19.07300000000001;19.0;9.250921921921925;3.0415328244031703;0.3642694909468321
53;6;32;19.043000000000013;19.0;10.473624624624616;3.2362979814325836;0.37271766940413426
54;6;29;19.125999999999994;19.0;10.302426426426406;3.209739308172302;0.3724841505862873
55;6;29;19.19799999999999;19.0;9.972768768768773;3.1579690892674637;0.37013419834128447
56;6;29;19.23199999999997;19.0;9.217393393393392;3.0360160397127998;0.3639514512047071
57;6;29;19.14700000000002;19.0;10.151542542542543;3.1861485437032817;0.3719789733039965
58;6;27;19.048999999999978;19.0;9.736335335335339;3.120310134479478;0.36780972834112485
59;6;32;19.243999999999993;19.0;9.511975975975986;3.0841491494374886;0.36498468707592896
60;6;28;19.140999999999945;19.0;9.692811811811815;3.1133280925420976;0.36739927461184607
61;6;29;19.06;19.0;9.740140140140149;3.1209197586833515;0.3682004623050179
62;6;31;18.985999999999994;19.0;9.421225225225223;3.0694014441296567;0.3652842965518812
63;6;28;19.095000000000013;19.0;9.203178178178183;3.033674039539875;0.36412267816096255
64;6;29;19.01600000000002;19.0;10.155899899899907;3.1868322672992857;0.3713190094332673
65;6;28;18.991999999999972;19.0;9.749685685685684;3.1224486682226953;0.3680626250410025
66;6;29;18.830999999999985;19.0;9.555994994994998;3.0912772433081765;0.3665574238501732
67;6;28;18.968000000000018;19.0;9.742718718718713;3.1213328433088825;0.3684300295036003
68;6;29;19.042999999999996;19.0;9.925076076076083;3.1504088744282197;0.369375904302114
