gen;best;worst;mean;median;variance;std_dev;diversity
1;9;29;18.709000000000046;19.0;9.702021021021022;3.1148067389520366;0.3678370045298685
2;9;27;17.66299999999999;18.0;9.390821821821822;3.0644447819828344;0.3661675424344775
3;8;29;17.40700000000001;17.0;10.487838838838838;3.238493297636856;0.3738773866737267
4;5;26;17.058;17.0;10.533169169169168;3.245484427503723;0.3735787259100625
5;5;28;16.908;17.0;10.091627627627629;3.176732224728365;0.37147688355082054
6;5;27;16.637000000000018;17.0;11.102333333333334;3.332016406522233;0.37801311272375426
7;5;26;16.277000000000008;16.0;11.37564664664665;3.3727802547226005;0.37968362542652545
8;5;26;15.542999999999996;16.0;11.021172172172154;3.3198150810206513;0.37807965464427334
9;5;25;15.057000000000007;15.0;11.487238238238252;3.3892828501378065;0.3801446601628031
10;5;24;14.71999999999999;15.0;11.082682682682679;3.329066337981669;0.3769672517016712
11;5;25;14.129000000000008;14.0;10.67703603603603;3.2675734170843094;0.3746856198574007
12;5;24;13.418999999999984;13.0;11.134573573573562;3.336850846767587;0.37604572591683344
13;5;24;12.353999999999992;12.0;8.863547547547551;2.9771710645422362;0.3611880229906846
14;4;22;11.94900000000001;12.0;8.785184184184187;2.963981137622874;0.360878678675365
15;3;23;11.377000000000022;11.0;8.87174274274274;2.978547085869676;0.36152616338150934
16;3;20;11.18099999999999;11.0;8.046285285285288;2.836597483832574;0.3546316894903983
17;2;20;10.581000000000008;11.0;9.252691691691687;3.0418237443500384;0.3648511222464711
18;2;19;9.799000000000017;10.0;10.074673673673674;3.1740626448880422;0.3706401935762488
19;2;19;8.453999999999995;8.0;11.589473473473472;3.4043315751368097;0.3773881634349996
20;2;16;5.5989999999999975;4.0;9.627826826826828;3.10287396244624;0.33616815705418246
21;2;14;3.366000000000002;2.0;4.886930930930933;2.2106403893286064;0.22218451090724764
22;2;12;2.9760000000000004;2.0;4.656080080080081;2.157795189558101;0.1566569810547931
23;2;14;2.838999999999999;2.0;4.035114114114115;2.008759346988612;0.14542849285675105
24;2;13;2.8660000000000005;2.0;4.104148148148147;2.0258697263516594;0.14597144741168164
25;2;13;2.8730000000000016;2.0;3.8727437437437446;1.9679287953947278;0.15253371116324815
26;2;12;2.8599999999999977;2.0;3.83023023023023;1.9570973992702125;0.14872599789893168
27;2;12;2.887000000000004;2.0;4.234465465465466;2.057781685569552;0.14389125129258212
28;2;14;2.8420000000000005;2.0;4.027063063063063;2.0067543604195963;0.14373492941784693
29;2;12;2.909000000000004;2.0;4.1308498498498505;2.03244922442108;0.15023198912771288
30;2;12;2.8769999999999976;2.0;4.0339049049049045;2.0084583403458747;0.14655148993086176
31;2;15;2.809000000000001;2.0;3.7762952952952955;1.9432692287213564;0.14011811284570938
32;2;12;2.789000000000002;2.0;3.6821611611611607;1.918895818214517;0.13593243349431863
33;2;14;2.815999999999997;2.0;3.9621061061061056;1.9905039829415327;0.1397935554654511
34;2;12;2.8870000000000013;2.0;4.106337337337338;2.0264099628005527;0.1506926800879998
35;2;14;2.827000000000002;2.0;4.205276276276276;2.050677028758131;0.1357876582056618
36;2;12;2.8710000000000004;2.0;3.6920510510510494;1.921471064328331;0.14998823807737557
37;2;12;2.948000000000001;2.0;4.293589589589589;2.0720978716242118;0.1505483582291144
38;2;13;2.9119999999999986;2.0;4.206462462462461;2.0509662265533435;0.14982963829989662
39;2;12;2.916000000000002;2.0;4.185129129129128;2.0457588149948487;0.1530989467787668
40;2;14;2.861999999999996;2.0;3.982938938938939;1.9957301768873814;0.14679963270135246
41;2;12;2.8530000000000038;2.0;4.129520520520521;2.0321221716522166;0.14078859755858728
42;2;12;2.881999999999999;2.0;4.1021781781781765;2.025383464477326;0.14686654850988587
43;2;15;2.894999999999999;2.0;4.226201201201201;2.055772653092068;0.14841100841440788
44;2;12;2.882999999999999;2.0;4.165476476476476;2.04094989563107;0.1453578379147043
45;2;12;2.9019999999999984;2.0;4.316712712712713;2.077670020169881;0.14700715521080035
46;2;12;2.814000000000001;2.0;3.6430470470470464;1.9086767790925332;0.14398063026953775
47;2;13;2.9179999999999975;2.0;4.557833833833833;2.1349083900331256;0.14212164356216
48;2;14;2.7620000000000013;2.0;3.6870430430430425;1.9201674518236795;0.13220821661225965
49;2;13;2.8229999999999995;2.0;3.8975685685685697;1.974226068252714;0.13766705079613212
50;2;14;2.9579999999999984;2.0;4.63487087087087;2.152875024443098;0.15514636954533698
51;2;15;2.895999999999998;2.0;4.055239239239239;2.013762458493861;0.1466561043675554
52;2;13;2.744000000000002;2.0;3.2737377377377377;1.8093473236882236;0.1338595953694448
53;2;13;2.8700000000000014;2.0;3.9490490490490497;1.98722143935925;0.14787050477837696
54;2;15;2.833999999999999;2.0;3.560004004004004;1.8867972874699614;0.14911640930373943
55;2;13;2.881999999999999;2.0;3.990066066066068;1.997514972676317;0.14704904206661518
56;2;12;2.9269999999999987;2.0;4.454125125125125;2.1104798329112566;0.14878419364096687
57;2;13;2.9819999999999993;2.0;4.297973973973973;2.0731555595212754;0.15894203082397912
58;2;13;2.8779999999999992;2.0;3.997113113113113;1.9992781480107047;0.1475937956849433
59;2;14;2.9900000000000015;2.0;4.456356356356354;2.111008374298016;0.16025829784258558
60;2;13;2.924000000000001;2.0;4.264488488488489;2.065063797679987;0.152004805463498
61;2;13;2.8849999999999993;2.0;4.458233233233233;2.111452872605314;0.139016112542243
62;2;13;2.8569999999999993;2.0;4.08863963963964;2.0220384861915064;0.14227346469950375
63;2;13;2.906000000000002;2.0;4.463627627627628;2.1127298993547727;0.14660937043317002
64;2;14;2.9740000000000006;2.0;4.870194194194193;2.206851647527353;0.14751208122005982
65;2;14;2.9020000000000015;2.0;4.518914914914915;2.125773956683757;0.14488251137541552
66;2;13;2.8949999999999974;2.0;4.15613113113113;2.0386591503071645;0.1505328817328678
67;2;14;2.8849999999999993;2.0;4.514289289289289;2.1246856918822816;0.14174914690274004
68;2;12;2.954999999999996;2.0;4.281256256256259;2.0691196814723547;0.15378580512726184
69;2;12;2.843000000000002;2.0;3.6459969969969976;1.9094493962912444;0.14818464585711089
70;2;14;2.8200000000000016;2.0;3.677277277277278;1.9176228193462024;0.1447336177657224
71;2;13;2.9499999999999997;2.0;4.55005005005005;2.133084632650578;0.14801944367862707
72;2;12;2.896000000000001;2.0;4.053237237237235;2.0132653171495396;0.14599269559280267
73;2;12;2.9360000000000013;2.0;4.338242242242242;2.08284474751294;0.15373255633409577
74;2;14;2.8540000000000028;2.0;3.938622622622622;1.984596337450672;0.14867510323794203
75;2;17;3.0300000000000034;2.0;4.847947947947948;2.201805610844869;0.15976386604458073
76;2;13;2.879000000000002;2.0;3.934293293293294;1.983505304579066;0.14566893320196841
77;2;13;2.9339999999999993;2.0;4.416060060060061;2.1014423760979173;0.1519179665142794
78;2;14;2.9429999999999996;2.0;4.25800900900901;2.0634943685430813;0.15545864561697353
79;2;14;3.0669999999999984;2.0;5.141652652652653;2.2675212573761363;0.16431880379062602
80;2;11;2.964000000000002;2.0;4.08478878878879;2.0210860419063783;0.15822630167578364
81;2;15;3.0140000000000002;2.0;4.680484484484484;2.1634427388966144;0.1628817843288626
82;2;13;3.1279999999999974;2.0;5.633249249249249;2.373446702424398;0.16726148805708213
83;2;14;2.9580000000000037;2.0;4.560796796796797;2.1356022094006173;0.15487846222553395
84;2;17;2.9769999999999976;2.0;4.61909009009009;2.1492068513966007;0.15714768428754544
85;2;13;2.929999999999998;2.0;4.05915915915916;2.0147355060054806;0.1594222377352079
86;2;13;2.9809999999999977;2.0;4.405044044044043;2.098819678782349;0.16085688504351112
87;2;13;2.962999999999998;2.0;4.712343343343345;2.170793252095497;0.15250937265533343
88;2;12;3.0499999999999985;2.0;4.742242242242242;2.1776689928091097;0.15781168951240784
89;2;14;3.0530000000000004;2.0;4.782973973973974;2.1870011371679654;0.16622381394817587
90;2;16;3.0039999999999996;2.0;4.486470470470472;2.1181290023203196;0.16237273983359596
91;2;13;2.9650000000000003;2.0;4.254029029029029;2.0625297643983296;0.15925200974373774
92;2;13;3.129;2.0;4.993352352352353;2.2345810238951627;0.16912800822245339
93;2;14;3.0159999999999982;2.0;4.994738738738741;2.2348912140725643;0.15566614356399994
94;2;14;3.044000000000002;2.0;4.820884884884883;2.1956513577717396;0.15916449265874932
95;2;12;3.034999999999999;2.0;4.40618118118118;2.0990905605002323;0.15920987495394137
96;2;12;3.1580000000000004;2.0;5.388424424424426;2.3212980042261755;0.17042824949408505
97;2;15;3.150999999999999;2.0;5.27947847847848;2.2977115742578484;0.17193603268661073
98;2;12;3.102000000000001;2.0;4.832428428428429;2.1982785147538584;0.17076003468964204
99;2;14;3.0009999999999963;2.0;4.5995985985985985;2.1446674797270084;0.15620643909021364
100;2;13;2.9619999999999997;2.0;4.467023023023023;2.1135333030314483;0.15287626735542212
101;2;14;3.092000000000004;2.0;4.850386386386386;2.202359277317483;0.17212935243226177
102;2;13;3.0659999999999976;2.0;4.718362362362362;2.172179173632406;0.16447684287051528
103;2;14;3.0439999999999987;2.0;5.193257257257256;2.2788719264709143;0.15846199690452586
104;2;15;3.1210000000000004;2.0;5.359718718718717;2.3151066322566476;0.16797115625910958
105;2;15;3.117000000000001;2.0;5.078389389389389;2.253528209139923;0.16649601532572847
106;2;13;3.0049999999999972;2.0;4.587562562562562;2.141859603840215;0.16237974171308375
