gen;best;worst;mean;median;variance;std_dev;diversity
1;9;29;19.828999999999986;20.0;9.419178178178171;3.0690679657150266;0.36573383516503194
2;9;29;19.782000000000007;20.0;10.336812812812816;3.2150914159340505;0.37307419856105756
3;9;30;19.813000000000006;20.0;10.680711711711707;3.268135815983128;0.3753587717565967
4;9;30;19.650000000000027;20.0;10.491991991991991;3.2391344510520077;0.3739858358329107
5;9;29;19.697999999999983;20.0;9.582378378378388;3.0955416938523683;0.3676104299766082
6;9;29;19.69399999999994;20.0;9.45381781781781;3.0747061351969576;0.36612154339134834
7;9;30;19.74500000000002;20.0;9.65162662662662;3.106706717188898;0.3671897322359876
8;9;29;19.641000000000023;20.0;10.530649649649652;3.2450962465926416;0.37433297534962223
9;9;30;19.579999999999988;19.0;9.639239239239245;3.104712424563545;0.3670690189242247
10;9;29;19.915999999999997;20.0;10.217161161161158;3.1964294394153545;0.37228778440433075
11;9;30;19.73899999999999;20.0;10.259138138138141;3.2029889381854164;0.3725510453094845
12;9;29;19.79999999999998;20.0;10.36436436436437;3.2193732875148804;0.37268967561286376
13;9;30;19.810000000000016;20.0;10.46236236236237;3.234557521881837;0.3736284104914038
14;9;30;19.76799999999997;20.0;10.056232232232244;3.171156292621391;0.37104860415190805
15;8;29;19.829999999999995;20.0;9.81091091091091;3.1322373650333253;0.36841214533032374
16;8;31;19.767999999999983;20.0;11.665841841841845;3.415529511194691;0.38230409728556364
17;8;29;19.906999999999982;20.0;10.350701701701698;3.217250643282506;0.37359687070738223
18;8;34;19.95899999999998;20.0;9.939258258258254;3.1526589187950944;0.369294006764446
19;8;31;19.67499999999998;20.0;10.019394394394405;3.165342697780827;0.37054108552379056
20;8;29;19.807000000000006;20.0;9.457208208208206;3.075257421454049;0.3657492349008669
21;8;28;19.612;20.0;10.06552152152151;3.17262060787632;0.3702877751921668
22;8;29;19.637000000000018;20.0;10.081312312312319;3.175108236314523;0.37092823908385236
23;8;30;19.69099999999999;20.0;9.907426426426431;3.1476064599035296;0.3689634455305029
24;8;29;19.593999999999998;20.0;9.983147147147147;3.1596118665347404;0.36936958635216394
25;8;30;19.832999999999984;20.0;9.300411411411407;3.049657589207583;0.36505017248895005
26;7;29;19.533999999999978;20.0;10.167011011011006;3.1885750753292617;0.3712803257646373
27;7;29;19.787999999999982;20.0;9.985041041041042;3.159911555889032;0.36978710761903066
28;7;31;19.700999999999986;20.0;10.373972972972977;3.220865252222293;0.3727360314701236
29;7;30;19.62400000000001;20.0;10.549173173173175;3.247949071825661;0.3744939479059128
30;7;29;19.51399999999999;20.0;10.708512512512504;3.2723863635751362;0.37402498206463025
31;7;31;19.796000000000014;20.0;10.52090490490491;3.243594442112779;0.3744663178831063
32;7;29;19.771000000000026;20.0;9.788347347347347;3.128633463246749;0.3683874131357069
33;7;29;19.857999999999993;20.0;10.340176176176184;3.2156144321383096;0.37287377381095677
34;7;29;19.647;20.0;10.22061161161162;3.1969691289738194;0.3717976660796378
35;7;29;19.545999999999964;20.0;10.118002002002;3.1808806959711644;0.3706764102663572
36;7;29;19.679999999999996;20.0;10.28188188188188;3.2065373663629555;0.37298974452671974
37;7;28;19.704000000000008;20.0;10.218602602602596;3.1966549082756175;0.37176629400049543
38;7;30;19.889000000000014;20.0;9.019698698698699;3.0032813219375067;0.3628709199013137
39;7;30;19.695;20.0;9.035010010010017;3.0058293381378154;0.3627937751199207
40;7;31;19.75700000000001;20.0;9.811762762762765;3.132373343451059;0.36849555082322055
41;7;29;19.67000000000002;20.0;10.691791791791792;3.269830544812956;0.37532249898599174
42;7;30;19.82600000000002;20.0;9.551275275275268;3.0905137558786673;0.3664795639377684
43;7;29;19.743000000000038;20.0;10.309260260260253;3.2108036782494587;0.37100202327758286
44;7;30;19.70100000000001;20.0;10.035634634634636;3.1679069801107853;0.3701774982689683
45;7;30;19.679;20.0;9.445404404404405;3.073337665210968;0.3657439783036389
46;7;29;19.887000000000018;20.0;9.647878878878865;3.10610348811479;0.36765808288334634
47;7;30;19.77999999999999;20.0;9.887487487487489;3.1444375470801593;0.36904066476454306
48;7;31;19.778999999999986;20.0;10.15631531531531;3.1868974434887782;0.3701037700281166
49;7;29;19.549000000000017;20.0;10.237836836836836;3.199661987903853;0.37220763561257575
50;7;29;19.679;20.0;9.839798798798801;3.136845357807554;0.36938592490755306
51;7;28;19.613;20.0;9.362593593593587;3.059835550089839;0.3652367397003732
52;7;31;19.878000000000007;20.0;10.373489489489488;3.22079019644085;0.37257323522802
53;7;31;19.897999999999975;20.0;9.859455455455453;3.139976983268421;0.3689158588513328
54;7;28;19.829999999999977;20.0;9.78688688688689;3.1284000522450595;0.3686693739961339
55;7;30;19.813999999999965;20.0;9.959363363363366;3.155845902981222;0.37020721448669747
56;7;28;19.582000000000022;20.0;9.622898898898908;3.1020797699122613;0.36760139468954167
57;7;31;19.76699999999998;20.0;10.645356356356347;3.2627222309532184;0.37431614900475013
58;7;28;19.595999999999986;20.0;9.774558558558562;3.126429042623319;0.36860495192107146
59;7;29;19.721000000000018;20.0;10.265424424424426;3.2039701035472268;0.37248668209536834
60;7;31;19.788999999999984;20.0;9.7242032032032;3.118365469793943;0.36773361400210625
61;7;30;19.434999999999988;20.0;10.53430930930931;3.2456600729758054;0.37464941125280027
62;7;29;19.72400000000001;20.0;9.523347347347352;3.085992117188142;0.3670919069603645
63;7;28;19.691999999999982;20.0;9.292428428428432;3.0483484755566304;0.36433733078442365
64;7;29;19.812000000000022;20.0;10.144800800800803;3.185090391307726;0.3719941713961092
65;7;29;19.59899999999997;20.0;9.98017917917918;3.1591421587480326;0.3698108985108482
66;7;30;19.727000000000015;20.0;9.435906906906917;3.0717921327633673;0.3662952889799289
67;7;30;19.82399999999997;20.0;10.057081081081082;3.1712901288089492;0.37070766556948265
68;7;30;19.769000000000023;20.0;9.631270270270273;3.103428792524532;0.36720991301218237
69;7;31;19.71499999999998;20.0;9.347122122122116;3.0573063507149745;0.3653483703509046
70;7;30;19.59700000000002;20.0;9.241832832832836;3.0400382946326245;0.3648905992600368
71;7;31;19.67600000000001;20.0;10.147171171171172;3.1854624736717856;0.3696216515412826
72;7;28;19.80000000000001;20.0;9.629629629629624;3.103164454170875;0.3680371782531992
73;7;32;19.961000000000027;20.0;9.098577577577581;3.0163848523650927;0.36271903372816966
74;5;29;19.62999999999998;20.0;10.171271271271264;3.189243056161017;0.3707078165905798
75;5;29;19.64000000000001;20.0;10.162562562562567;3.1878774384474955;0.37075796823148915
76;5;31;19.729999999999965;20.0;10.201301301301298;3.193947604658113;0.3709404961370428
77;5;30;19.616999999999972;20.0;9.702013013013005;3.114805453477473;0.368017560914684
78;5;30;19.677;20.0;11.149820820820818;3.339134741339561;0.3778312051179741
79;5;29;19.741000000000025;20.0;10.296215215215216;3.208771605336724;0.37165477975678857
80;5;30;19.548999999999996;20.0;10.516115115115111;3.2428560120848893;0.3740607889186855
81;5;29;19.71399999999998;20.0;9.715919919919921;3.1170370417946467;0.36811980514195164
82;5;28;19.631999999999977;20.0;10.048624624624626;3.1699565651006365;0.3690868610722945
83;5;30;19.831000000000007;20.0;9.9603993993994;3.1560100442488137;0.36931592449205575
84;5;30;19.77499999999999;20.0;9.90828328328329;3.1477425694111787;0.3689199659106085
85;5;32;19.726999999999997;20.0;9.888359359359363;3.144576181198249;0.3688016286565047
86;5;28;19.750999999999998;20.0;10.019018018018022;3.165283244516677;0.36967599570880266
87;5;31;19.579999999999977;20.0;10.307907907907897;3.2105930772846154;0.3725154707515847
88;5;30;19.502000000000013;20.0;9.999995995995995;3.1622770270796954;0.37028530729647646
89;5;29;19.639;20.0;9.714393393393395;3.11679216397138;0.3669631639611179
90;5;30;19.700000000000003;20.0;10.076076076076085;3.17428355319371;0.3705339859877148
91;5;31;19.672999999999988;20.0;10.114185185185196;3.180280677107792;0.37011063782848874
92;5;28;19.718000000000004;20.0;9.996472472472474;3.161719859897849;0.36985223663247596
93;5;30;19.830000000000002;20.0;10.347447447447442;3.216744852711735;0.3731080053133275
94;5;30;19.654000000000014;20.0;10.498782782782781;3.240182523066067;0.37370464778562107
95;5;29;19.833000000000023;20.0;9.150261261261258;3.024939877296945;0.3637042558896925
96;5;30;19.828;20.0;10.462878878878884;3.234637364354602;0.3738788985757467
97;5;28;19.657000000000004;20.0;9.819170170170166;3.133555515731318;0.3679602010764693
98;5;29;19.637000000000004;20.0;10.003234234234233;3.162788996160546;0.3699321147089677
99;5;30;19.71799999999998;20.0;9.499975975975978;3.082203104270706;0.3656829661904796
100;5;30;19.79599999999998;20.0;9.95233633633633;3.154732371586587;0.3700249320195798
101;5;30;19.63999999999999;20.0;10.062462462462465;3.172138468362071;0.3701119775242297
102;5;30;19.61900000000001;20.0;10.342181181181187;3.215926177818948;0.3727538031302594
103;5;31;19.500999999999987;19.0;10.114113113113124;3.180269346000921;0.37076442898907663
104;5;29;19.66799999999996;20.0;10.187963963963968;3.1918590137980667;0.37095849457942026
105;5;30;19.84200000000001;20.0;10.499535535535536;3.2402986799885496;0.37362790645896726
106;5;29;19.702000000000005;20.0;11.368564564564563;3.371730203406637;0.37973096141826085
107;5;29;19.453000000000017;19.0;10.26005105105106;3.2031314445478287;0.3719244494235769
108;5;31;19.65200000000003;20.0;10.449345345345344;3.2325447166814794;0.3726018702435244
109;5;29;19.628;20.0;10.798414414414411;3.2860940970115893;0.3755250268303743
110;5;29;19.65900000000001;20.0;10.391110110110123;3.2235244857314367;0.37221415468779284
111;5;29;19.885000000000005;20.0;10.089864864864868;3.176454763547699;0.370288335199536
112;5;29;19.862999999999996;20.0;10.490721721721721;3.2389383633718194;0.37331667774138716
113;5;32;19.879999999999995;20.0;9.88148148148148;3.143482381290132;0.36853660434789026
114;4;31;19.909999999999997;20.0;10.188088088088087;3.1918784575995507;0.3703731498104422
115;4;29;19.66599999999999;20.0;9.36180580580581;3.059706816968876;0.364317097067482
116;4;30;19.84099999999999;20.0;9.72944844844845;3.119206381188723;0.3676817171564791
117;4;30;19.671;20.0;9.88264164164164;3.1436669100974486;0.36818014027383306
118;4;33;19.684000000000015;20.0;10.686830830830829;3.26907186076275;0.3738979640249344
119;4;31;19.681999999999988;19.0;10.122998998999005;3.1816660728302404;0.36993789511780956
120;4;29;19.79799999999999;20.0;9.642838838838845;3.1052920698122497;0.3664688494535285
121;4;29;19.672000000000025;20.0;10.783199199199196;3.2837781897075806;0.37537395056648515
122;4;30;19.872000000000018;20.0;9.358974974974979;3.0592441836138184;0.3645890646538065
123;4;29;19.738000000000007;20.0;10.233589589589586;3.1989982165655526;0.3718971222592392
124;4;30;19.729000000000017;20.0;10.243802802802808;3.2005941327826632;0.3715877067340572
125;4;30;19.831000000000024;20.0;9.950389389389388;3.154423780881286;0.36911310394901764
126;4;29;19.722999999999967;20.0;9.223494494494483;3.037020660860654;0.3638380771399993
127;4;31;19.819999999999983;20.0;10.46606606606606;3.235129992143447;0.37286901292811364
128;4;30;19.77699999999999;20.0;9.204475475475475;3.033887848203271;0.36351496435741276
129;4;30;19.548999999999992;20.0;10.780379379379376;3.283348805621994;0.3755519081480902
130;4;29;19.563000000000006;20.0;10.078109109109107;3.1746037719862152;0.3702203191385187
131;4;30;19.675999999999995;20.0;9.514538538538556;3.084564562225689;0.3655183887965071
132;4;30;19.786000000000016;20.0;10.30851251251251;3.2106872336794985;0.37223476038859593
133;4;30;19.684;20.0;9.71986386386386;3.117669620704519;0.36708807605214144
134;4;30;19.667000000000005;20.0;10.08219319319319;3.175246949954159;0.3704874684964918
135;4;30;19.855;20.0;10.596571571571564;3.2552375599288546;0.37202902691749845
136;4;31;19.720000000000006;20.0;10.115715715715721;3.1805212962210647;0.3707174033247811
137;4;31;19.817999999999984;20.0;9.732608608608622;3.119712904837338;0.3669820598054253
138;4;30;19.755000000000024;20.0;10.385360360360355;3.2226325202170285;0.3719667179564068
139;4;30;19.655999999999974;20.0;10.101765765765766;3.178327510777605;0.36934692631215593
140;4;30;19.68899999999998;20.0;9.804083083083093;3.1311472471097703;0.3682876260391689
141;4;30;19.717000000000002;20.0;10.533444444444449;3.2455268361923073;0.37363898591119993
142;4;29;19.623999999999995;20.0;9.742366366366362;3.1212764001873277;0.36676083208173144
143;4;30;19.685;20.0;10.16994494494495;3.18903511190218;0.37092602175051226
144;4;30;19.743999999999993;20.0;10.60306706706708;3.2562351062334365;0.37395170150078755
145;4;28;19.756999999999955;20.0;9.963914914914918;3.156566950805086;0.36957163090004347
146;4;32;19.807;20.0;9.661412412412412;3.1082812634014334;0.3663657223392758
147;4;30;19.813000000000002;20.0;9.809840840840836;3.1320665447657454;0.3676476718606865
148;4;30;19.744;20.0;9.590054054054049;3.096781240910318;0.3669532334594814
149;4;30;19.733999999999995;20.0;9.61485885885886;3.1007835878788543;0.3669201206372934
150;4;30;19.730000000000004;20.0;10.213313313313307;3.1958274849111157;0.3715493503341729
151;4;29;19.742999999999984;20.0;10.157108108108101;3.187021824228397;0.37062921142196753
152;4;31;19.942000000000007;20.0;9.528164164164178;3.0867724509856855;0.3652807541698485
153;4;30;19.79800000000001;20.0;10.549745745745751;3.248037214341263;0.3738569218080399
154;4;31;19.77100000000002;20.0;10.086645645645651;3.1759479916468485;0.37058740125487094
